t,conf,entropy,path_score,len,div_pen,rec_gap,deg_norm,reward,formula_flags,path_log_e,path_log10,s_path,top2_margin,conf_b0,conf_b1_term,conf_b2_term,conf_b3_term,conf_b4_term,conf_logit
2605468478471666,0.00000,-0.50000,0.00000,3.0,1.00000,2.00000,0.28721,0.15000,DRCTV,-20.72327,9.00000,-8.72327,1.00000,0.00000,-26.16980,-0.45000,-0.40000,-0.00000
2605475554860375,0.07146,-0.50000,0.00000,3.0,1.00000,2.00000,0.28721,0.18930,DRCTV,-20.72327,9.00000,-0.72327,1.00000,0.60000,-2.31445,-0.45000,-0.40000,-0.00000
2605483877688875,1.00000,-0.50000,0.00000,3.0,1.00000,2.00000,0.28721,1.00000,DRCTV,-20.72327,9.00000,4.27673,1.00000,0.60000,13.68555,-0.45000,-0.40000,-0.00000
2605487645375500,0.07146,-0.50000,0.00000,3.0,1.00000,2.00000,0.28721,0.18930,DRCTV,-20.72327,9.00000,-0.72327,1.00000,0.60000,-2.31445,-0.45000,-0.40000,-0.00000
2605491645000083,0.07146,-0.50000,0.00000,3.0,1.00000,2.00000,0.28721,0.18930,DRCTV,-20.72327,9.00000,-0.72327,1.00000,0.60000,-2.31445,-0.45000,-0.40000,-0.00000
