1	2	0	149723.0
2	1	0	87990.0
1	2	1	106310.0
2	1	1	114041.5
1	3	0	6.0
1	4	0	210184.0
1	5	0	12873.0
2	3	0	1.0
2	4	0	12548.0
2	5	0	1085.0
3	1	0	31.0
3	2	0	5.0
3	4	0	1.0
3	5	0	1.0
4	1	0	176440.0
4	5	0	910.0
4	2	0	18402.0
5	1	0	15342.0
5	2	0	2889.0
2	3	1	2.5
2	4	1	15097.0
2	5	1	1843.0
1	3	1	12.0
1	4	1	185596.0
1	5	1	11975.0
3	1	1	15.5
3	2	1	3.0
3	5	1	0.5
4	1	1	192911.5
4	2	1	15820.0
4	5	1	1596.5
5	1	1	12691.0
5	2	1	1771.0
5	4	1	1584.0
5	4	0	2277.0
6	1	0	53873.0
6	2	0	7098.0
6	4	0	5720.0
6	5	0	216.0
1	6	1	37021.0
4	6	1	4221.5
6	1	1	36815.5
6	4	1	4033.5
6	5	1	362.5
6	2	1	5308.5
1	7	0	1289.0
2	7	0	107.0
7	1	0	6785.0
7	5	0	337.0
7	2	0	684.0
7	4	0	1581.0
1	7	1	3692.5
2	7	1	648.5
4	7	1	925.0
7	1	1	3813.0
7	2	1	407.5
7	4	1	850.0
5	7	1	206.5
4	7	0	146.0
6	7	0	40.0
2	6	1	3833.0
6	7	1	37.0
7	6	1	46.0
7	5	1	187.5
1	6	0	36391.0
7	6	0	26.0
4	6	0	3134.0
5	6	0	260.0
5	6	1	301.0
2	6	0	2869.0
2	8	0	223.0
1	8	0	1385.0
8	1	0	23637.0
8	4	0	886.0
8	2	0	4360.0
2	8	1	2491.5
1	8	1	13540.0
4	8	1	470.5
5	8	1	1116.0
8	1	1	13150.0
8	7	1	143.0
8	4	1	410.0
8	2	1	2556.0
8	5	0	1859.0
5	8	0	626.0
8	7	0	225.0
5	7	0	113.0
7	8	0	70.0
8	5	1	1033.5
7	8	1	126.0
8	6	0	250.0
8	6	1	170.5
6	8	1	70.5
9	10	0	180.54881163609403
9	11	0	150.89417612686202
9	12	0	40.0
9	13	0	12.0
9	14	0	110.0
9	15	0	256.89510682837295
9	16	0	150.15365092212534
9	17	0	239.77712002141348
9	18	0	132.56202269999045
9	19	0	71.41022780409035
9	20	0	77.85199984067371
9	21	0	15.0
10	11	0	33.34258754279276
10	12	0	15.49658530379141
10	9	0	46.22285622532531
10	13	0	7.3328710836980795
10	14	0	48.0
10	15	0	171.60626313032773
10	16	0	117.24659696394161
10	17	0	152.07711079081517
10	18	0	36.149568619222634
10	19	0	37.56538431149579
10	20	0	30.54281862169506
10	21	0	8.0
11	12	0	35.0
11	9	0	91.00415229208403
11	10	0	123.59440033520619
11	13	0	11.80967483607192
11	14	0	93.0
11	15	0	128.58226769474476
11	16	0	100.55659223185992
11	17	0	144.00320918512406
11	18	0	57.76607442668357
11	19	0	64.63251123453499
11	20	0	54.34790464848846
11	21	0	13.15534229580666
12	9	0	58.09126254611199
12	10	0	43.0
12	13	0	7.0
12	14	0	85.5581812594867
12	15	0	59.99299162888435
12	16	0	43.0
12	17	0	51.26867954271051
12	18	0	30.093446095472135
12	19	0	21.116008789794243
12	20	0	25.06720551273975
12	21	0	2.0
13	9	0	10.451966599626035
13	10	0	24.606530659712632
13	14	0	4.0
13	15	0	14.0
13	16	0	19.0
13	17	0	2.0
13	18	0	1.6065306597126334
13	19	0	5.010051835744633
13	20	0	2.149568619222635
13	21	0	1.6703200460356393
14	15	0	54.73902893065923
14	16	0	29.549462753288804
14	17	0	75.09944437811482
14	18	0	53.617987611798306
14	19	0	16.149568619222634
14	20	0	24.0
14	21	0	1.0
15	16	0	77.77433079375385
15	17	0	175.3138016475605
15	18	0	89.40530789869423
15	19	0	40.239108391144406
15	20	0	51.27717731095693
15	21	0	11.520345892248665
16	15	0	57.61553630594306
16	17	0	91.37459814990791
16	18	0	50.50880290936025
16	19	0	28.661553046263585
16	20	0	27.272531793034013
16	21	0	4.2725317930340125
17	18	0	82.13041348708974
17	19	0	37.94716116996981
17	20	0	39.00248483737414
17	21	0	3.2992994141567236
18	19	0	8.100258843722804
18	20	0	28.22313016014843
18	21	0	1.0742735782143338
19	20	0	28.618584364957922
